1;0;1;1000;0,000233;0,000082
101;10100;1;1000;0,070340;0,072633
201;40200;1;1000;0,162587;0,133424
301;90300;1;1000;0,209053;0,209269
401;160400;1;1000;0,277020;0,297791
501;250500;1;1000;0,349116;0,630756
601;360600;1;1000;0,386416;1,269906
701;490700;1;1000;0,456371;2,049577
801;640800;1;1000;0,511501;3,742379
901;810900;1;1000;0,577932;5,160915
1001;1001000;1;1000;0,241082;7,101521
1101;1211100;1;1000;0,276107;10,853233
1201;1441200;1;1000;0,296452;12,123378
1301;1691300;1;1000;0,328896;15,357646
1401;1961400;1;1000;0,361017;20,199950
1501;2251500;1;1000;0,389581;25,200202
