101;10100;1;1000;0,069185;0,081118
201;20100;1;1000;0,135846;0,133951
301;30100;1;1000;0,193232;0,195396
401;40100;1;1000;0,270009;0,301074
501;50100;1;1000;0,324614;0,461725
601;60100;1;1000;0,389267;0,629865
701;70100;1;1000;0,457545;0,846667
801;80100;1;1000;0,524389;1,120655
901;90100;1;1000;0,580166;1,329150
1001;100100;1;1000;0,241442;1,627052
1101;110100;1;1000;0,266046;1,980368
1201;120100;1;1000;0,295903;2,457139
1301;130100;1;1000;0,322229;2,698125
1401;140100;1;1000;0,353161;3,190530
1501;150100;1;1000;0,384056;3,810829
1601;160100;1;1000;0,406483;4,234936
1701;170100;1;1000;0,431430;4,920349
1801;180100;1;1000;0,457260;5,598016
1901;190100;1;1000;0,478489;6,372963
2001;200100;1;1000;0,512294;7,605451
2101;210100;1;1000;0,546043;7,919229
2201;220100;1;1000;0,561686;8,877012
2301;230100;1;1000;0,590600;10,439484
2401;240100;1;1000;0,611703;12,037382
2501;250100;1;1000;0,644768;13,264091
